________________MONTE CARLO 2D ISING MODEL________________
Lattice Size: 16 x 16	 Measurements: 10000
Sweep for temperature 2.352900
temperature | magnetization | magnetization**2 | magnetization**4 | energy | energy**2 | g0 | gk
2.352900	-0.867188	0.752014	0.565525	-1.593750	2.540039	0.730469	0.000327
2.352900	-0.835938	0.698792	0.488310	-1.515625	2.297119	0.742188	0.010697
2.352900	-0.718750	0.516602	0.266877	-1.343750	1.805664	0.707031	0.017607
2.352900	-0.578125	0.334229	0.111709	-1.296875	1.681885	0.609375	0.054558
2.352900	0.476562	0.227112	0.051580	-1.375000	1.890625	0.558594	0.005410
2.352900	-0.804688	0.647522	0.419285	-1.484375	2.203369	0.863281	0.001861
2.352900	-0.804688	0.647522	0.419285	-1.484375	2.203369	0.789062	0.001988
2.352900	-0.820312	0.672913	0.452811	-1.500000	2.250000	0.667969	0.008258
2.352900	0.515625	0.265869	0.070686	-1.203125	1.447510	0.117188	0.034167
2.352900	0.585938	0.343323	0.117871	-1.406250	1.977539	0.761719	0.005591
2.352900	-0.695312	0.483459	0.233733	-1.390625	1.933838	0.589844	0.003587
2.352900	-0.750000	0.562500	0.316406	-1.421875	2.021729	0.753906	0.006906
2.352900	0.835938	0.698792	0.488310	-1.546875	2.392822	0.816406	0.009725
2.352900	-0.632812	0.400452	0.160362	-1.265625	1.601807	0.605469	0.003853
2.352900	0.632812	0.400452	0.160362	-1.328125	1.763916	0.687500	0.002720
2.352900	-0.531250	0.282227	0.079652	-1.328125	1.763916	0.589844	0.008210
2.352900	-0.726562	0.527893	0.278671	-1.437500	2.066406	0.675781	0.010600
2.352900	-0.023438	0.000549	0.000000	-1.140625	1.301025	0.105469	0.023900
2.352900	0.648438	0.420471	0.176796	-1.156250	1.336914	0.707031	0.005896
2.352900	0.835938	0.698792	0.488310	-1.593750	2.540039	0.859375	0.002432
2.352900	-0.601562	0.361877	0.130955	-1.312500	1.722656	0.578125	0.018166
2.352900	-0.703125	0.494385	0.244416	-1.328125	1.763916	0.765625	0.001185
2.352900	0.156250	0.024414	0.000596	-1.187500	1.410156	0.222656	0.010044
2.352900	0.507812	0.257874	0.066499	-1.078125	1.162354	0.398438	0.024658
2.352900	-0.679688	0.461975	0.213421	-1.453125	2.111572	0.750000	0.003838
2.352900	0.734375	0.539307	0.290852	-1.500000	2.250000	0.769531	0.001946
2.352900	-0.343750	0.118164	0.013963	-1.390625	1.933838	0.625000	0.011650
2.352900	0.664062	0.440979	0.194462	-1.296875	1.681885	0.628906	0.019718
2.352900	-0.156250	0.024414	0.000596	-1.187500	1.410156	0.429688	0.007270
2.352900	0.804688	0.647522	0.419285	-1.546875	2.392822	0.843750	0.005595
2.352900	-0.664062	0.440979	0.194462	-1.296875	1.681885	0.500000	0.028629
2.352900	0.695312	0.483459	0.233733	-1.359375	1.847900	0.714844	0.001911
2.352900	0.679688	0.461975	0.213421	-1.187500	1.410156	0.621094	0.035196
2.352900	0.750000	0.562500	0.316406	-1.546875	2.392822	0.742188	0.016558
2.352900	0.859375	0.738525	0.545420	-1.546875	2.392822	0.859375	0.000060
2.352900	0.171875	0.029541	0.000873	-1.062500	1.128906	0.496094	0.017288
2.352900	0.632812	0.400452	0.160362	-1.218750	1.485352	0.667969	0.020548
2.352900	-0.429688	0.184631	0.034089	-1.281250	1.641602	0.582031	0.026039
2.352900	0.882812	0.779358	0.607399	-1.703125	2.900635	0.878906	0.002641
2.352900	-0.835938	0.698792	0.488310	-1.593750	2.540039	0.777344	0.004524
2.352900	-0.554688	0.307678	0.094666	-1.203125	1.447510	0.582031	0.021286
2.352900	-0.695312	0.483459	0.233733	-1.265625	1.601807	0.609375	0.009535
2.352900	-0.671875	0.451416	0.203776	-1.421875	2.021729	0.691406	0.005268
