#________________MONTE CARLO 2D ISING MODEL________________
#Lattice Size: 250 x 250	 Measurements: 10000
#Sweep for temperature 2.275000
#temperature | magnetization | magnetization**2 | magnetization**4 | energy | energy**2 | clustersize | gk | xi
2.275000	-0.377984	0.142872	0.020412	-1.399104	1.957492	14	13.975429	1.668398
2.275000	-0.500384	0.250384	0.062692	-1.404992	1.974003	1094	896.143746	18.696384
2.275000	0.456800	0.208666	0.043542	-1.416448	2.006325	30293	976.922317	217.968877
2.275000	0.538048	0.289496	0.083808	-1.408640	1.984267	1	1.000000	0.000001
2.275000	-0.526720	0.277434	0.076970	-1.415296	2.003063	452	429.754742	9.052738
2.275000	0.358016	0.128175	0.016429	-1.405376	1.975082	96	93.912097	5.932886
2.275000	0.402656	0.162132	0.026287	-1.401216	1.963406	114	109.780115	7.801176
2.275000	0.066656	0.004443	0.000020	-1.388032	1.926633	5122	1923.783906	51.303540
2.275000	0.402784	0.162235	0.026320	-1.402048	1.965739	26807	91.502850	679.885674
2.275000	0.532096	0.283126	0.080160	-1.407040	1.979762	2	1.999684	0.500039
2.275000	0.093056	0.008659	0.000075	-1.386240	1.921661	18924	1395.237615	141.033768
2.275000	-0.318976	0.101746	0.010352	-1.379136	1.902016	27	26.906896	2.340584
2.275000	0.127744	0.016319	0.000266	-1.382208	1.910499	12	11.982167	1.535036
2.275000	-0.013792	0.000190	0.000000	-1.386176	1.921484	49	48.820809	2.410613
2.275000	-0.506272	0.256311	0.065696	-1.394368	1.944262	395	362.763641	11.861311
2.275000	0.131008	0.017163	0.000295	-1.406080	1.977061	14317	1371.420186	122.249490
2.275000	0.320000	0.102400	0.010486	-1.406400	1.977961	1	1.000000	0.000000
2.275000	-0.021152	0.000447	0.000000	-1.383936	1.915279	12366	545.838697	185.161680
2.275000	0.266944	0.071259	0.005078	-1.382336	1.910853	22	21.952468	1.851489
2.275000	-0.217760	0.047419	0.002249	-1.387840	1.926100	3078	1470.086442	41.613235
2.275000	0.329920	0.108847	0.011848	-1.395968	1.948727	24662	1578.193728	152.175636
2.275000	0.399424	0.159540	0.025453	-1.408704	1.984447	21560	561.605931	243.303731
2.275000	-0.498080	0.248084	0.061546	-1.403008	1.968431	583	542.201805	10.914694
2.275000	0.556224	0.309385	0.095719	-1.414144	1.999803	33240	671.920784	277.018393
2.275000	0.593920	0.352741	0.124426	-1.407040	1.979762	31093	571.984268	290.655817
2.275000	0.597856	0.357432	0.127757	-1.421440	2.020492	36315	96.382352	771.327375
2.275000	-0.039616	0.001569	0.000002	-1.405632	1.975801	195	191.270122	5.556423
2.275000	-0.560128	0.313743	0.098435	-1.424128	2.028141	61	59.984310	5.177659
2.275000	-0.642528	0.412842	0.170439	-1.418880	2.013220	11	10.979802	1.706596
2.275000	-0.508384	0.258454	0.066799	-1.419456	2.014855	219	208.691425	8.843386
2.275000	0.483840	0.234101	0.054803	-1.417856	2.010316	1600	964.887932	32.281843
2.275000	0.413248	0.170774	0.029164	-1.398528	1.955881	151	147.799304	5.855414
2.275000	-0.127488	0.016253	0.000264	-1.416320	2.005962	6	5.993686	1.291423
2.275000	-0.400512	0.160410	0.025731	-1.410624	1.989860	31808	281.953561	420.743615
2.275000	-0.582208	0.338966	0.114898	-1.413696	1.998536	179	173.654143	6.981322
2.275000	-0.561504	0.315287	0.099406	-1.399104	1.957492	36553	194.073818	544.620043
2.275000	-0.470240	0.221126	0.048897	-1.416256	2.005781	30	29.825161	3.046489
2.275000	-0.258624	0.066886	0.004474	-1.400064	1.960179	24129	71.429077	730.230453
2.275000	-0.371552	0.138051	0.019058	-1.402368	1.966636	295	285.915982	7.092369
2.275000	-0.407584	0.166125	0.027597	-1.408192	1.983005	7	6.993145	1.245782
2.275000	-0.449248	0.201824	0.040733	-1.402944	1.968252	29722	325.778932	377.968690
